issue_id,status,owner,priority.code,priority.code.numeric,reported.by,elapsed.time,comments,commenters,comments.by.nonowners,commenters.nonowners,owner.bugs,owner.comments,owner.comments.nonowned,total.vertices,c1_c1,c1_c2,c1_c3,c1_c4,c2_c2,c2_c3,c2_c4,c3_c3,c3_c4,c4_c4,repeat.edges,total.distinct,total.edges
42361,Fix Released,Jay Lau,Medium,4,Jay Lau,1054.5842,13,6,9,5,85,342,178,6,0,0,0,0,0,0,3,0,7,7,8,7,15
42362,Fix Released,Jeff Kramer,Medium,4,Jeff Kramer,6054.6156,9,4,7,3,1,2,0,4,0,0,0,7,0,0,0,0,0,2,5,1,6
42363,Fix Released,Justin Pomeroy,Medium,4,Cindy Lu,1053.3544,19,6,18,5,23,46,18,6,0,1,0,12,0,0,5,0,10,5,13,2,15
42364,Fix Released,Akihiro Motoki,Medium,4,Akihiro Motoki,5964.8542,7,3,4,2,319,2773,1800,3,0,0,0,0,0,0,0,0,0,4,2,1,3
42365,Fix Released,Tatiana Ovchinnikova,Medium,4,Tatiana Ovchinnikova,1029.7156,9,3,4,2,52,196,29,3,0,0,0,3,0,0,2,0,0,0,2,1,3
42367,Fix Released,None,Medium,4,ZhiQiang Fan,1029.0919,15,6,15,6,15804,0,0,6,0,0,0,0,0,0,0,0,4,14,11,4,15
42368,Fix Released,Tatiana Ovchinnikova,Medium,4,Doug Fish,1015.0961,9,4,6,3,52,196,29,4,3,0,0,7,0,0,3,0,0,0,5,1,6
42369,Fix Released,None,Medium,4,Alexey Wasilyev,989.0392,24,10,24,10,15804,0,0,10,4,3,4,16,0,2,7,0,5,21,29,16,45
42370,Fix Released,Tristan Cacqueray,Medium,4,Tristan Cacqueray,5015.0397,44,8,31,7,43,973,492,8,0,0,0,0,0,0,0,0,42,34,18,10,28
42371,Fix Released,Aaron Rosen,Medium,4,Aaron Rosen,980.6319,12,5,6,4,333,1485,312,5,0,0,0,0,0,0,0,0,0,10,6,4,10
42372,Fix Released,Thai Tran,Medium,4,Cindy Lu,3342.3672,14,5,12,4,35,106,39,5,0,2,0,9,0,0,5,0,3,4,9,1,10
42373,Fix Released,Chris Friesen,Medium,4,Chris Friesen,551.1497,12,6,9,5,7,39,21,6,0,4,2,5,0,1,0,0,4,0,8,7,15
42374,Fix Released,Thai Tran,Medium,4,Cindy Lu,3015.9672,12,5,10,4,35,106,39,5,0,2,0,8,0,0,5,0,2,4,9,1,10
42375,Fix Released,Gary Kotton,Medium,4,Gary Kotton,904.2853,18,7,12,6,299,1583,491,7,0,0,0,0,0,0,0,0,8,12,8,13,21
42376,Fix Released,Thai Tran,Medium,4,Cindy Lu,2849.9547,12,6,10,5,35,106,39,6,0,2,0,8,0,0,5,0,2,6,12,3,15
42377,Fix Released,Vladan Popovic,Medium,4,Vladan Popovic,904.1983,12,6,8,5,4,8,0,6,11,0,0,6,0,0,0,0,0,0,8,7,15
42378,Fix Released,Thai Tran,Medium,4,Cindy Lu,2713.5581,12,6,10,5,35,106,39,6,0,2,0,8,0,0,5,0,2,6,12,3,15
42379,Fix Released,Vladik Romanovsky,Medium,4,Maximiliano Osorio,903.1014,33,18,32,17,26,95,29,18,84,0,0,109,0,0,0,0,0,1,57,96,153
42380,Fix Released,Andrew Lazarev,Medium,4,Andrew Lazarev,2711.0853,18,5,11,4,143,1199,537,5,0,0,0,0,0,0,0,0,8,12,7,3,10
42381,Fix Released,Timur Sufiev,Medium,4,Julie Gravel,884.7931,14,6,14,6,101,399,158,6,1,3,0,14,0,0,5,0,2,5,11,4,15
42382,Fix Released,Vish Ishaya,Medium,4,Vish Ishaya,2580.8419,10,4,4,3,370,3863,2311,4,0,0,0,0,0,0,0,0,0,4,3,3,6
42383,Fix Released,Nikita Konovalov,Medium,4,Chad Roberts,853.9044,14,4,14,4,52,121,24,4,0,0,0,0,0,0,8,0,0,0,3,3,6
42384,Fix Released,Aaron Rosen,Medium,4,Lawrance,878.475,12,8,10,7,333,1485,312,8,1,0,2,16,0,0,0,0,4,1,12,16,28
42385,Fix Released,Cindy Lu,Medium,4,Cindy Lu,1790.3061,10,4,6,3,71,455,251,4,0,0,0,0,0,0,4,0,2,0,3,3,6
42386,Fix Released,Ding Xiao,Medium,4,Ding Xiao,864.8178,14,5,7,4,3,13,2,5,0,0,3,6,0,0,0,0,3,1,7,3,10
42387,Fix Released,Akihiro Motoki,Medium,4,Kentaro Sasaki,1725.3247,17,7,15,6,319,2773,1800,7,5,0,0,31,0,0,0,0,0,5,18,3,21
